ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,order_value_INR,delivery_time_minutes,status,distance_km,_approx_place,place_type,hour_sin,hour_cos,log_order_value,place_encoded,cluster_kmeans,cluster_dbscan,cluster_hdbscan,predicted_cluster_xgb,pca1,pca2
ORD0239,DP0368,24,3.8,18.98431,72.515258,19.033634,72.485598,2025-01-31,17:37:49,264.0,32.0,Cancelled,6.309,Mumbai,Metro,-0.9659258262890683,-0.25881904510252063,5.579729825986222,1,3,0,1,1,-0.5652965165692392,-0.22356017713462922
ORD0240,DP0151,24,5.0,12.958372,77.418963,12.957644,77.432929,2024-06-19,13:34:48,763.0,11.0,Delivered,1.516,Bengaluru,Metro,-0.2588190451025208,-0.9659258262890683,6.638567789166521,1,4,-1,-1,1,-0.8023475802216737,2.022203599393553
ORD0241,DP0108,36,5.0,28.84249,77.04109,28.772816,76.982988,2024-06-07,13:48:02,241.0,37.0,Delivered,9.595,Delhi,Metro,-0.2588190451025208,-0.9659258262890683,5.488937726156687,1,2,0,1,1,-0.24319859979781977,-1.14604085283206
ORD0242,DP0112,34,4.3,28.444571,77.017035,28.43929,76.865058,2024-10-18,13:35:06,388.0,32.0,Cancelled,14.871,Delhi,Metro,-0.2588190451025208,-0.9659258262890683,5.963579343618446,1,2,0,1,1,0.6588497978687071,-1.009826346919573
ORD0243,DP0234,37,4.8,18.443556,73.683967,18.403911,73.68329,2025-03-08,20:47:21,598.0,29.0,Delivered,4.409,Pune,Metro,-0.8660254037844386,0.5000000000000001,6.395261598115449,1,3,0,1,1,0.03364995115875377,1.0661208673405078
ORD0244,DP0248,34,3.3,22.812582,88.191072,22.782704,88.333258,2025-05-22,20:11:03,770.0,72.0,Delivered,14.949,Kolkata,Metro,-0.8660254037844386,0.5000000000000001,6.647688373563329,1,2,0,-1,1,3.021282145498716,-0.8154972482831401
ORD0245,DP0286,31,4.5,13.270248,80.255967,13.185729,80.233991,2024-10-25,08:58:55,181.0,66.0,Returned,9.694,Chennai,Metro,0.8660254037844387,-0.4999999999999998,5.204006687076795,1,2,1,-1,1,0.329764974435004,-2.1957039570320633
ORD0246,DP0194,20,3.6,28.437598,77.101786,28.380701,77.110434,2024-01-10,14:28:47,332.0,30.0,Delivered,6.383,Delhi,Metro,-0.4999999999999997,-0.8660254037844388,5.808142489980444,1,4,0,-1,1,-0.5654647900157442,-0.003854414669610902
ORD0247,DP0061,28,3.9,18.605485,74.039832,18.634379,74.053108,2024-08-21,22:20:01,301.0,22.0,Delivered,3.504,Pune,Metro,-0.5000000000000004,0.8660254037844384,5.71042701737487,1,3,0,-1,1,-1.099934516173335,0.6671959085927921
ORD0248,DP0142,23,4.8,19.274049,72.967109,19.167313,72.992755,2025-09-15,07:33:13,266.0,45.0,Delivered,12.17,Mumbai,Metro,0.9659258262890683,-0.25881904510252063,5.58724865840025,1,2,-1,-1,1,0.3776098471163511,-1.5739837505405239
ORD0249,DP0156,35,4.4,22.387965,88.480993,22.424843,88.403546,2024-06-14,18:27:10,1445.0,40.0,Delivered,8.956,Kolkata,Metro,-1.0,-1.8369701987210297e-16,7.27655640271871,1,1,-1,-1,1,2.336888330382778,1.893628917920937
ORD0250,DP0156,48,3.3,22.624769,88.143284,22.568635,88.112661,2025-04-24,13:04:10,558.0,28.0,Delivered,6.989,Kolkata,Metro,-0.2588190451025208,-0.9659258262890683,6.326149473155099,1,3,-1,-1,1,-0.28966430899344087,0.7786686366659255
ORD0251,DP0133,37,4.7,13.054646,80.237558,12.963066,80.309611,2025-02-09,19:26:21,174.0,45.0,Delivered,12.831,Chennai,Metro,-0.9659258262890684,0.2588190451025203,5.1647859739235145,1,2,0,1,1,0.41672379514344254,-1.8478330722069043
ORD0252,DP0250,34,4.1,19.427616,72.89195,19.542755,72.961905,2024-12-14,14:00:21,799.0,64.0,Delayed,14.754,Mumbai,Metro,-0.4999999999999997,-0.8660254037844388,6.684611727667927,1,2,0,-1,1,2.6216630280629083,-0.8262269983288291
ORD0253,DP0051,36,4.5,28.741126,77.038589,28.72306,76.965969,2024-09-08,10:20:05,1855.0,33.0,Delivered,7.36,Delhi,Metro,0.49999999999999994,-0.8660254037844387,7.526178913346146,1,1,-1,-1,1,2.0856614491968,2.798028563514209
ORD0254,DP0192,22,5.0,12.779897,77.775755,12.699675,77.79488,2024-12-21,19:35:22,865.0,44.0,Delivered,9.158,Bengaluru,Metro,-0.9659258262890684,0.2588190451025203,6.763884908562435,1,2,0,-1,1,1.7655305939897092,0.5286808586384734
ORD0255,DP0042,27,4.3,28.694775,77.267192,28.581213,77.234519,2025-08-30,17:03:51,145.0,53.0,Delivered,13.024,Delhi,Metro,-0.9659258262890683,-0.25881904510252063,4.983606621708336,1,2,0,1,1,0.5291480867050617,-2.3029290403899836
ORD0256,DP0106,33,5.0,18.433191,73.836094,18.374495,73.88015,2024-03-30,15:46:02,299.0,37.0,Delivered,8.013,Pune,Metro,-0.7071067811865471,-0.7071067811865479,5.703782474656201,1,2,0,1,1,-0.11283686543883237,-0.6859436704161785
ORD0257,DP0031,23,5.0,12.803975,77.408325,12.740099,77.445563,2024-02-25,11:11:12,1020.0,32.0,Delivered,8.17,Bengaluru,Metro,0.258819045102521,-0.9659258262890682,6.928537818164665,1,1,-1,-1,1,1.1074049264487096,1.1054605924272514
ORD0258,DP0082,29,4.0,13.135969,80.253214,13.205447,80.14453,2024-03-01,20:00:33,256.0,77.0,Delayed,14.077,Chennai,Metro,-0.8660254037844386,0.5000000000000001,5.54907608489522,1,2,0,-1,1,1.9677740094856735,-2.4281867011145946
ORD0259,DP0018,30,4.5,12.977938,77.542271,12.936863,77.507285,2025-09-08,19:03:09,573.0,36.0,Delivered,5.936,Bengaluru,Metro,-0.9659258262890684,0.2588190451025203,6.352629396319567,1,3,0,1,1,0.41821780463212255,0.6137791865729301
ORD0260,DP0313,36,4.0,13.001806,80.097921,13.063779,80.006626,2025-01-16,21:22:40,722.0,58.0,Delivered,12.054,Chennai,Metro,-0.7071067811865477,0.7071067811865474,6.583409222158765,1,2,0,1,1,2.1482970707550897,-0.2600314223127057
ORD0261,DP0351,41,4.6,28.870876,76.739907,28.818512,76.78038,2024-03-13,12:51:37,220.0,31.0,Delivered,7.032,Delhi,Metro,1.2246467991473532e-16,-1.0,5.3981627015177525,1,4,0,-1,1,-0.9814471359365462,-0.6747581457585565
ORD0262,DP0227,25,3.9,13.07357,77.70696,13.076504,77.672613,2024-05-24,01:03:48,403.0,16.0,Delivered,3.734,Bengaluru,Metro,0.25881904510252074,0.9659258262890683,6.0014148779611505,1,3,-1,-1,1,-1.0898038073798701,1.1148189831007007
ORD0263,DP0129,18,3.6,18.882337,73.246471,18.895872,73.311013,2024-10-25,07:39:04,43.0,26.0,Delivered,6.955,Mumbai,Metro,0.9659258262890683,-0.25881904510252063,3.784189633918261,1,4,-1,-1,1,-2.3791939317529445,-1.7639767354810867
ORD0264,DP0338,34,5.0,22.640107,88.312885,22.639909,88.226147,2024-09-28,11:08:59,205.0,43.0,Delivered,8.902,Kolkata,Metro,0.258819045102521,-0.9659258262890682,5.327876168789581,1,4,0,1,1,-0.352554004651423,-1.425075040781734
ORD0265,DP0310,20,4.3,18.364987,73.936384,18.237781,73.90727,2024-02-01,20:29:07,352.0,57.0,Delivered,14.475,Pune,Metro,-0.8660254037844386,0.5000000000000001,5.8664680569332965,1,2,0,-1,1,1.7467856168891196,-1.6434561902442135
ORD0266,DP0084,33,5.0,18.930822,73.247044,18.853588,73.252476,2024-10-27,13:55:56,175.0,38.0,Delayed,8.607,Mumbai,Metro,-0.2588190451025208,-0.9659258262890683,5.170483995038151,1,4,0,1,1,-0.5832054299975459,-1.3764267193831081
ORD0267,DP0371,44,4.6,18.98968,73.132553,18.960761,73.186379,2025-09-11,11:04:52,1317.0,29.0,Delivered,6.51,Mumbai,Metro,0.258819045102521,-0.9659258262890682,7.183870715062453,1,1,-1,-1,1,1.063708066897295,2.108608966497395
ORD0268,DP0010,36,4.7,18.469884,74.104935,18.356503,74.123758,2025-06-11,11:16:36,154.0,59.0,Delivered,12.763,Pune,Metro,0.258819045102521,-0.9659258262890682,5.043425116919247,1,2,0,1,1,0.399316513646831,-2.5654045450341605
ORD0269,DP0089,34,4.2,13.15593,80.501275,13.207969,80.618154,2025-08-30,01:17:23,309.0,45.0,Delivered,13.914,Chennai,Metro,0.25881904510252074,0.9659258262890683,5.736572297479192,1,2,-1,-1,1,0.886517672846826,-1.2919845871277087
ORD0270,DP0128,29,4.1,12.937956,77.645678,13.041799,77.59717,2025-01-21,18:07:02,460.0,46.0,Delivered,12.687,Bengaluru,Metro,-1.0,-1.8369701987210297e-16,6.133398042996649,1,2,0,1,1,1.3037305672784165,-0.7652595178866604
ORD0271,DP0254,29,4.1,17.418327,78.295565,17.444977,78.267581,2025-08-01,20:00:27,1152.0,35.0,Delivered,4.195,Hyderabad,Metro,-0.8660254037844386,0.5000000000000001,7.050122520269059,1,1,0,-1,1,1.1694623003491293,2.175547808890119
ORD0272,DP0199,30,3.3,17.301605,78.616912,17.238419,78.545674,2025-05-23,11:09:12,154.0,33.0,Delivered,10.324,Hyderabad,Metro,0.258819045102521,-0.9659258262890682,5.043425116919247,1,4,-1,-1,1,-0.8820267116112872,-1.2953305430603357
ORD0273,DP0030,26,3.5,13.128623,80.229142,13.101643,80.346286,2024-05-16,14:27:12,948.0,49.0,Delivered,13.036,Chennai,Metro,-0.4999999999999997,-0.8660254037844388,6.855408798609928,1,1,0,-1,1,2.1565950825109264,0.19898663815042494
ORD0274,DP0398,31,3.9,12.885774,77.377488,12.84162,77.397167,2025-07-31,14:26:45,423.0,23.0,Delivered,5.353,Bengaluru,Metro,-0.4999999999999997,-0.8660254037844388,6.049733455231958,1,3,0,1,1,-0.7347685470171169,0.6033505787747843
ORD0275,DP0352,32,4.6,12.881579,80.379452,12.797795,80.453714,2024-09-14,14:17:30,211.0,43.0,Delivered,12.313,Chennai,Metro,-0.4999999999999997,-0.8660254037844388,5.356586274672012,1,2,0,1,1,0.23710002135403432,-1.7071673857702048
ORD0276,DP0320,34,5.0,28.817626,76.861004,28.802859,76.808258,2025-07-15,09:17:09,580.0,32.0,Delivered,5.395,Delhi,Metro,0.7071067811865476,-0.7071067811865475,6.364750756851911,1,4,0,-1,1,-0.18327747404405575,0.5468547710586821
ORD0277,DP0186,23,4.0,28.800959,77.359199,28.792242,77.285822,2024-03-24,13:44:49,483.0,28.0,Delivered,7.216,Delhi,Metro,-0.2588190451025208,-0.9659258262890683,6.182084906716632,1,4,0,1,1,-0.17351953900485068,0.3274118180065727
ORD0278,DP0380,28,4.5,28.913971,77.247016,29.027826,77.198923,2025-08-11,14:24:04,276.0,46.0,Delivered,13.497,Delhi,Metro,-0.4999999999999997,-0.8660254037844388,5.6240175061873385,1,2,0,1,1,0.7429387473795737,-1.664781912366984
ORD0279,DP0006,26,4.4,28.952742,77.40224,29.009911,77.38297,2024-01-07,19:00:01,441.0,40.0,Delivered,6.627,Delhi,Metro,-0.9659258262890684,0.2588190451025203,6.091309882077698,1,3,0,1,1,0.35959052369741634,0.062266149811106626
ORD0280,DP0137,33,4.4,13.312861,80.309423,13.24807,80.416616,2024-05-08,13:27:12,321.0,49.0,Delivered,13.656,Chennai,Metro,-0.2588190451025208,-0.9659258262890683,5.7745515455444085,1,2,0,1,1,0.8997112409364386,-1.5914470590588132
ORD0281,DP0229,39,4.0,12.930992,77.756312,12.870307,77.857392,2025-05-13,15:32:41,455.0,47.0,Delivered,12.867,Bengaluru,Metro,-0.7071067811865471,-0.7071067811865479,6.1224928095143865,1,2,0,1,1,1.119722725229188,-0.8727514682199763
ORD0282,DP0193,31,3.1,28.78315,77.018467,28.676196,76.994854,2024-10-31,20:22:36,668.0,62.0,Delivered,12.114,Delhi,Metro,-0.8660254037844386,0.5000000000000001,6.505784060128229,1,2,0,-1,1,2.131588806988845,-0.38672405401217885
ORD0283,DP0337,31,5.0,28.63983,77.438317,28.720309,77.536194,2025-03-06,13:53:34,1275.0,49.0,Delivered,13.086,Delhi,Metro,-0.2588190451025208,-0.9659258262890683,7.151485463904735,1,1,0,-1,1,2.7440695892252096,0.5490645718389426
ORD0284,DP0097,19,3.9,18.96014,72.779212,19.041769,72.754427,2024-05-02,12:33:53,177.0,27.0,Delivered,9.443,Mumbai,Metro,1.2246467991473532e-16,-1.0,5.181783550292085,1,4,-1,-1,1,-0.8982635355514834,-1.0306895836490064
ORD0285,DP0333,27,4.4,12.831578,77.534521,12.836144,77.427046,2024-10-05,21:01:02,1869.0,50.0,Delivered,11.663,Bengaluru,Metro,-0.7071067811865477,0.7071067811865474,7.533693709848633,1,1,-1,-1,1,3.706042582825551,2.034131029254668
ORD0286,DP0261,38,4.8,12.943838,80.117079,12.891274,80.042529,2025-06-16,11:27:39,107.0,55.0,Delivered,9.972,Chennai,Metro,0.258819045102521,-0.9659258262890682,4.68213122712422,1,2,0,-1,1,-0.37257391753718266,-2.4344566541975694
ORD0287,DP0172,25,4.0,18.765833,73.004379,18.667753,72.989803,2024-02-05,12:02:34,378.0,46.0,Delivered,11.014,Mumbai,Metro,1.2246467991473532e-16,-1.0,5.937536205082426,1,2,0,1,1,0.585588283831424,-0.9708764247071523
ORD0288,DP0130,38,3.9,22.784279,88.494227,22.739005,88.560087,2024-02-27,18:55:26,634.0,47.0,Returned,8.423,Kolkata,Metro,-1.0,-1.8369701987210297e-16,6.453624998892692,1,3,0,1,1,1.0829208699493869,0.24879860267190357
ORD0289,DP0160,32,3.4,22.840457,88.184267,22.813087,88.268743,2024-01-24,11:54:13,511.0,31.0,Delivered,9.177,Kolkata,Metro,0.258819045102521,-0.9659258262890682,6.238324625039508,1,4,0,1,1,0.018038501160981185,0.19603138031171152
ORD0290,DP0283,28,4.5,18.609922,74.048254,18.611542,73.942224,2024-11-24,13:35:29,272.0,39.0,Delivered,11.175,Pune,Metro,-0.2588190451025208,-0.9659258262890683,5.60947179518496,1,2,0,1,1,0.14039130399040867,-1.2169662561147687
ORD0291,DP0311,39,5.0,28.434696,77.121002,28.385812,77.212764,2025-10-11,19:22:43,363.0,47.0,Delivered,10.492,Delhi,Metro,-0.9659258262890684,0.2588190451025203,5.8971538676367405,1,2,0,1,1,0.854682242134587,-0.902524724441957
ORD0292,DP0141,24,3.9,28.490264,77.228345,28.490375,77.114125,2024-08-24,18:56:17,297.0,49.0,Delivered,11.163,Delhi,Metro,-1.0,-1.8369701987210297e-16,5.697093486505405,1,2,0,1,1,0.7822524004450404,-1.1667726104038136
ORD0293,DP0204,37,4.9,28.423388,77.004869,28.514729,76.910902,2024-10-11,20:51:25,278.0,62.0,Delivered,13.694,Delhi,Metro,-0.8660254037844386,0.5000000000000001,5.631211781821365,1,2,0,1,1,1.5278116822083887,-1.9888151290408898
ORD0294,DP0120,35,5.0,28.895307,76.872587,28.839,76.750438,2025-04-02,15:27:31,761.0,42.0,Delivered,13.442,Delhi,Metro,-0.7071067811865471,-0.7071067811865479,6.635946555686647,1,2,0,-1,1,1.7953179348651147,-0.24009418459927748
ORD0295,DP0088,28,5.0,17.497942,78.700153,17.532538,78.576304,2024-01-03,22:06:23,539.0,65.0,Delivered,13.685,Hyderabad,Metro,-0.5000000000000004,0.8660254037844384,6.29156913955832,1,2,0,-1,1,2.3639472496273104,-1.298894410770526
ORD0296,DP0041,31,3.5,13.202788,77.70519,13.104735,77.796406,2025-05-04,20:20:46,259.0,64.0,Delivered,14.711,Bengaluru,Metro,-0.8660254037844386,0.5000000000000001,5.560681631015528,1,2,0,1,1,1.5597682499266163,-2.023111075021611
ORD0297,DP0123,19,3.8,13.193217,77.768388,13.18991,77.760867,2025-07-22,10:54:43,788.0,11.0,Delivered,0.893,Bengaluru,Metro,0.49999999999999994,-0.8660254037844387,6.670766320845874,1,4,-1,-1,1,-1.05327642010008,2.3233699706907824
ORD0298,DP0318,34,4.1,12.965748,77.736712,12.838798,77.767691,2024-06-06,18:49:18,521.0,61.0,Delivered,14.51,Bengaluru,Metro,-1.0,-1.8369701987210297e-16,6.257667587882639,1,2,0,1,1,2.1420840237166927,-1.234680569968217
ORD0299,DP0217,31,4.8,22.36636,88.173368,22.294776,88.144856,2024-09-16,18:17:40,742.0,45.0,Delivered,8.483,Kolkata,Metro,-1.0,-1.8369701987210297e-16,6.610696044717759,1,2,0,1,1,1.3772333193367226,0.3597296583038258
ORD0300,DP0234,31,3.9,28.631604,77.080229,28.676771,76.942085,2024-01-30,19:04:46,653.0,69.0,Delivered,14.385,Delhi,Metro,-0.9659258262890684,0.2588190451025203,6.483107351457199,1,2,0,1,1,2.6974808176251543,-1.0687175267929148
ORD0301,DP0342,19,4.0,28.889091,76.809653,28.896477,76.885512,2024-07-17,22:28:15,235.0,30.0,Delivered,7.431,Delhi,Metro,-0.5000000000000004,0.8660254037844384,5.4638318050256105,1,3,-1,-1,1,-0.4762324384398569,-0.3584506842828762
ORD0302,DP0236,29,3.5,17.555843,78.356625,17.541924,78.345044,2024-01-08,21:46:57,284.0,26.0,Returned,1.976,Hyderabad,Metro,-0.7071067811865477,0.7071067811865474,5.652489180268651,1,3,0,-1,1,-1.2470645354668366,0.7404877607810061
ORD0303,DP0345,30,4.6,13.063905,77.478803,12.965753,77.44718,2025-01-31,13:48:09,709.0,60.0,Returned,11.439,Bengaluru,Metro,-0.2588190451025208,-0.9659258262890683,6.565264970035361,1,2,0,1,1,1.9188201075085995,-0.6307944862976256
ORD0304,DP0044,27,4.5,28.737626,76.966515,28.728337,76.899678,2025-04-16,14:48:42,644.0,29.0,Delivered,6.598,Delhi,Metro,-0.4999999999999997,-0.8660254037844388,6.4692503167957724,1,3,0,1,1,0.2062931614766756,0.7334973878381257
ORD0305,DP0082,30,4.9,28.949118,77.259704,28.899341,77.150565,2024-08-05,08:51:50,414.0,59.0,Delivered,11.977,Delhi,Metro,0.8660254037844387,-0.4999999999999998,6.028278520230698,1,2,1,-1,1,1.1959908208331942,-1.4669151548990098
ORD0306,DP0090,25,4.9,13.152415,77.736918,13.109036,77.803588,2024-12-30,22:26:55,456.0,33.0,Delivered,8.683,Bengaluru,Metro,-0.5000000000000004,0.8660254037844384,6.124683390894205,1,3,0,1,1,0.47649352603753314,0.017608297292969068
ORD0307,DP0275,24,3.7,18.935476,72.741041,18.996884,72.662306,2025-05-07,13:25:15,1027.0,50.0,Returned,10.732,Mumbai,Metro,-0.2588190451025208,-0.9659258262890683,6.93537044601511,1,1,0,-1,1,2.002533277551243,0.5427556685441911
ORD0308,DP0031,24,4.1,18.743059,73.819786,18.821943,73.927801,2024-11-23,19:57:00,278.0,72.0,Delivered,14.361,Pune,Metro,-0.9659258262890684,0.2588190451025203,5.631211781821365,1,2,0,-1,1,1.946228811676157,-2.296621873209734
ORD0309,DP0340,30,4.7,28.466324,76.920078,28.487198,76.847725,2025-02-13,22:33:48,616.0,35.0,Delivered,7.443,Delhi,Metro,-0.5000000000000004,0.8660254037844384,6.424869023905388,1,3,0,1,1,0.6793944081491482,0.583692025212845
ORD0310,DP0056,23,3.9,18.640897,73.874863,18.624524,73.914395,2025-02-11,15:20:14,365.0,25.0,Delivered,4.546,Pune,Metro,-0.7071067811865471,-0.7071067811865479,5.902633333401366,1,3,0,1,1,-0.8064071521634387,0.462761520531066
ORD0311,DP0312,36,4.7,19.216286,73.204979,19.240783,73.32878,2024-05-05,00:42:24,361.0,47.0,Delivered,13.28,Mumbai,Metro,0.0,1.0,5.891644211825771,1,2,0,-1,1,1.1126223502714334,-1.1600043995828884
ORD0312,DP0296,41,5.0,13.146996,80.35271,13.063717,80.325321,2024-01-02,22:04:45,906.0,42.0,Delivered,9.724,Chennai,Metro,-0.5000000000000004,0.8660254037844384,6.810142450115136,1,1,-1,-1,1,1.6952104966128332,0.7350080878469275
ORD0313,DP0025,23,4.3,22.410925,88.625104,22.385673,88.536065,2025-10-05,13:19:50,748.0,39.0,Delivered,9.575,Kolkata,Metro,-0.2588190451025208,-0.9659258262890683,6.618738983517219,1,2,0,1,1,1.0726909278339885,0.3139760668911895
ORD0314,DP0290,32,3.8,19.386454,73.043512,19.354622,73.054085,2025-09-01,22:19:18,742.0,18.0,Delivered,3.709,Mumbai,Metro,-0.5000000000000004,0.8660254037844384,6.610696044717759,1,3,0,-1,1,-0.22887397147067018,1.9894261318791668
ORD0315,DP0048,29,3.1,17.616068,78.431069,17.672644,78.418771,2024-07-06,11:57:13,1047.0,30.0,Delivered,6.425,Hyderabad,Metro,0.258819045102521,-0.9659258262890682,6.954638864880987,1,1,-1,-1,1,0.6202302146238315,1.7894133611530556
ORD0316,DP0319,33,4.0,18.967994,72.600094,18.987133,72.460938,2025-05-27,22:22:16,426.0,35.0,Delivered,14.786,Mumbai,Metro,-0.5000000000000004,0.8660254037844384,6.056784013228625,1,2,0,-1,1,1.1017628966567627,-0.6830253782979014
ORD0317,DP0209,37,4.8,28.848731,77.310181,28.944399,77.27482,2025-10-07,19:38:55,677.0,56.0,Delivered,11.181,Delhi,Metro,-0.9659258262890684,0.2588190451025203,6.519147287940395,1,2,0,1,1,1.949538623637865,-0.3796100831004494
ORD0318,DP0003,44,4.3,28.484592,77.20051,28.563898,77.274212,2025-02-15,07:38:50,338.0,40.0,Delivered,11.385,Delhi,Metro,0.9659258262890683,-0.25881904510252063,5.82600010738045,1,2,-1,-1,1,0.12969986133650588,-0.8982242155473656
ORD0319,DP0390,41,4.2,28.71375,76.885709,28.832918,76.885252,2025-07-13,16:19:53,527.0,57.0,Delivered,13.251,Delhi,Metro,-0.8660254037844384,-0.5000000000000004,6.269096283706261,1,2,0,-1,1,1.7307219546502153,-1.0066662107250655
ORD0320,DP0297,35,3.4,12.938363,80.236755,12.891464,80.186725,2025-02-18,18:53:44,383.0,37.0,Delivered,7.523,Chennai,Metro,-1.0,-1.8369701987210297e-16,5.950642552587727,1,3,0,1,1,0.030795036025065087,0.04779039588606946
ORD0321,DP0050,29,4.0,18.907229,73.048383,18.916566,72.964235,2025-06-10,11:06:38,450.0,27.0,Delivered,8.912,Mumbai,Metro,0.258819045102521,-0.9659258262890682,6.111467339502679,1,4,0,1,1,-0.20759301641298572,0.058185346851940135
ORD0322,DP0142,22,4.3,12.812834,77.623843,12.744153,77.710101,2024-06-17,14:02:01,637.0,47.0,Delivered,12.076,Bengaluru,Metro,-0.4999999999999997,-0.8660254037844388,6.45833828334479,1,2,0,1,1,1.5112658183146257,-0.4584379528876765
ORD0323,DP0269,35,4.9,28.926335,77.046411,28.909863,77.07207,2024-08-03,12:40:11,237.0,26.0,Delayed,3.097,Delhi,Metro,1.2246467991473532e-16,-1.0,5.472270673671475,1,4,0,-1,1,-1.514448172892648,-0.051495030598511536
ORD0324,DP0104,42,4.6,18.758261,73.071535,18.792265,73.187354,2024-08-14,22:57:38,1817.0,51.0,Delivered,12.766,Mumbai,Metro,-0.5000000000000004,0.8660254037844384,7.505492274737424,1,1,-1,-1,1,3.7035836426585047,1.821531757479222
ORD0325,DP0270,28,4.7,12.918422,80.441374,12.89246,80.485804,2025-01-01,20:56:35,208.0,30.0,Delivered,5.615,Chennai,Metro,-0.8660254037844386,0.5000000000000001,5.342334251964811,1,3,0,1,1,-0.785177143155743,-0.3726828924382718
ORD0326,DP0010,34,3.6,28.710373,77.001894,28.639711,77.045639,2024-02-18,12:15:34,180.0,41.0,Delivered,8.941,Delhi,Metro,1.2246467991473532e-16,-1.0,5.198497031265826,1,4,0,1,1,-0.622495789247434,-1.2420786520103972
ORD0327,DP0302,35,5.0,28.786125,76.720039,28.795496,76.737436,2024-08-10,12:15:51,945.0,24.0,Delayed,1.99,Delhi,Metro,1.2246467991473532e-16,-1.0,6.852242569051878,1,1,0,-1,1,-0.12052340589468463,2.0010726936033336
ORD0328,DP0375,41,4.2,12.74046,77.748965,12.797406,77.707142,2025-07-02,19:18:49,731.0,46.0,Delivered,7.789,Bengaluru,Metro,-0.9659258262890684,0.2588190451025203,6.595780513961311,1,3,0,1,1,1.1928277791951216,0.5692675715522486
ORD0329,DP0126,28,4.3,28.549643,77.128454,28.612151,77.036614,2025-06-11,00:51:58,650.0,36.0,Delivered,11.346,Delhi,Metro,0.0,1.0,6.478509642208569,1,2,0,-1,1,1.1792329553388745,0.21455562792359079
ORD0330,DP0035,31,4.4,18.601617,73.788308,18.507637,73.772235,2024-02-02,22:17:11,652.0,36.0,Delivered,10.587,Pune,Metro,-0.5000000000000004,0.8660254037844384,6.481577129276431,1,3,0,1,1,1.1504398158358933,0.3122145826444846
ORD0331,DP0030,31,3.9,17.261569,78.602097,17.294317,78.60467,2024-07-26,12:14:58,416.0,17.0,Delivered,3.652,Hyderabad,Metro,1.2246467991473532e-16,-1.0,6.0330862217988015,1,4,0,1,1,-1.2813144710819764,0.9253230108252906
ORD0332,DP0265,34,4.2,28.624513,77.171063,28.494004,77.133101,2024-08-25,11:01:48,224.0,49.0,Delivered,14.978,Delhi,Metro,0.258819045102521,-0.9659258262890682,5.41610040220442,1,2,0,1,1,0.6196559871044293,-2.114916530171085
ORD0333,DP0334,37,4.7,13.259008,80.132338,13.348006,80.109044,2025-06-27,21:53:56,443.0,43.0,Delivered,10.212,Chennai,Metro,-0.7071067811865477,0.7071067811865474,6.095824562432225,1,2,0,1,1,0.8849821853509259,-0.4210517956738416
ORD0334,DP0385,30,5.0,18.475482,73.620568,18.457836,73.492121,2025-01-10,13:44:04,261.0,44.0,Delivered,13.689,Pune,Metro,-0.2588190451025208,-0.9659258262890683,5.568344503761097,1,2,0,1,1,0.6298864871154776,-1.7924055871767253
ORD0335,DP0400,31,4.0,19.224271,73.205825,19.162292,73.233217,2025-01-17,18:45:14,831.0,45.0,Delivered,7.468,Mumbai,Metro,-1.0,-1.8369701987210297e-16,6.723832440821209,1,3,0,1,1,1.3261245314137082,0.8181622373017885
ORD0336,DP0095,26,3.5,12.96654,77.677505,12.98543,77.765648,2025-09-19,20:55:18,379.0,37.0,Delivered,9.779,Bengaluru,Metro,-0.8660254037844386,0.5000000000000001,5.940171252720432,1,3,0,1,1,0.42467353037963584,-0.23933358744390432
ORD0337,DP0102,33,4.4,19.089161,72.500474,19.079562,72.376298,2025-07-02,09:19:48,236.0,50.0,Delivered,13.092,Mumbai,Metro,0.7071067811865476,-0.7071067811865475,5.4680601411351315,1,2,0,1,1,0.43346438699861944,-1.8869495418044515
ORD0338,DP0256,36,4.4,17.583243,78.441807,17.679518,78.520502,2024-04-09,08:07:14,335.0,63.0,Delivered,13.57,Hyderabad,Metro,0.8660254037844387,-0.4999999999999998,5.817111159963204,1,2,0,-1,1,1.2246089108976304,-1.9148554654495058
ORD0339,DP0009,24,4.7,29.014625,76.894185,28.8835,76.914179,2025-10-14,22:05:58,561.0,39.0,Delivered,14.71,Delhi,Metro,-0.5000000000000004,0.8660254037844384,6.331501849893691,1,2,0,-1,1,1.674290615126627,-0.5831604657550196
ORD0340,DP0230,29,4.2,18.545559,73.919155,18.586333,73.963646,2025-06-25,14:16:55,283.0,25.0,Delivered,6.523,Pune,Metro,-0.4999999999999997,-0.8660254037844388,5.648974238161206,1,4,0,1,1,-0.8679252217466962,-0.12123029456664076
ORD0341,DP0034,38,4.8,19.149183,72.749325,19.141957,72.683856,2024-03-24,20:21:57,236.0,37.0,Delivered,6.924,Mumbai,Metro,-0.8660254037844386,0.5000000000000001,5.4680601411351315,1,3,0,1,1,-0.33821175032002254,-0.5863458798664506
ORD0342,DP0311,32,4.6,18.497229,73.827032,18.410317,73.855959,2024-02-08,20:54:59,498.0,45.0,Delivered,10.134,Pune,Metro,-0.8660254037844386,0.5000000000000001,6.212606095751519,1,2,0,1,1,1.1004986441329174,-0.33824932622028925
